"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","GDP","TOT","MLN_USD","A","2012",987552.1186,
"AUS","GDP","TOT","MLN_USD","A","2013",1092117.1981,
"AUS","GDP","TOT","MLN_USD","A","2014",1110379.1571,"E"
"AUT","GDP","TOT","MLN_USD","A","1970",28684.6925,"E"
"AUT","GDP","TOT","MLN_USD","A","1971",31682.3746,"E"
"AUT","GDP","TOT","MLN_USD","A","1972",35105.9191,"E"
"AUT","GDP","TOT","MLN_USD","A","1973",38825.4999,"E"
"AUT","GDP","TOT","MLN_USD","A","1974",43981.9467,"E"
"AUT","GDP","TOT","MLN_USD","A","1975",47881.1954,"E"
"AUT","GDP","TOT","MLN_USD","A","1976",52821.1803,"E"
"AUT","GDP","TOT","MLN_USD","A","1977",58947.4116,"E"
"AUT","GDP","TOT","MLN_USD","A","1978",62953.377,"E"
"AUT","GDP","TOT","MLN_USD","A","1979",71801.3742,"E"
"AUT","GDP","TOT","MLN_USD","A","1980",79632.1579,"E"
"AUT","GDP","TOT","MLN_USD","A","1981",86941.1771,"E"
"AUT","GDP","TOT","MLN_USD","A","1982",94191.8688,"E"
"AUT","GDP","TOT","MLN_USD","A","1983",100821.887,"E"
"AUT","GDP","TOT","MLN_USD","A","1984",104452.8178,"E"
"AUT","GDP","TOT","MLN_USD","A","1985",110488.3512,"E"
"AUT","GDP","TOT","MLN_USD","A","1986",115311.6651,"E"
"AUT","GDP","TOT","MLN_USD","A","1987",119858.5065,"E"
"AUT","GDP","TOT","MLN_USD","A","1988",128143.3296,"E"
"AUT","GDP","TOT","MLN_USD","A","1989",138300.2577,"E"
"AUT","GDP","TOT","MLN_USD","A","1990",149648.5549,"E"
"AUT","GDP","TOT","MLN_USD","A","1991",159951.4022,"E"
"AUT","GDP","TOT","MLN_USD","A","1992",167022.531,"E"
"AUT","GDP","TOT","MLN_USD","A","1993",171897.2591,"E"
"AUT","GDP","TOT","MLN_USD","A","1994",179772.5118,"E"
"AUT","GDP","TOT","MLN_USD","A","1995",188418.3217,
"AUT","GDP","TOT","MLN_USD","A","1996",195578.3108,
"AUT","GDP","TOT","MLN_USD","A","1997",203441.3416,
"AUT","GDP","TOT","MLN_USD","A","1998",213208.2259,
"AUT","GDP","TOT","MLN_USD","A","1999",221808.7774,
"AUT","GDP","TOT","MLN_USD","A","2000",236872.0196,
"AUT","GDP","TOT","MLN_USD","A","2001",240115.5078,
"AUT","GDP","TOT","MLN_USD","A","2002",252654.3854,
"AUT","GDP","TOT","MLN_USD","A","2003",261529.8191,
"AUT","GDP","TOT","MLN_USD","A","2004",276218.0737,
"AUT","GDP","TOT","MLN_USD","A","2005",285433.2141,
"AUT","GDP","TOT","MLN_USD","A","2006",311117.1289,
"AUT","GDP","TOT","MLN_USD","A","2007",325467.9598,
"AUT","GDP","TOT","MLN_USD","A","2008",342442.8873,
"AUT","GDP","TOT","MLN_USD","A","2009",338908.9944,
"AUT","GDP","TOT","MLN_USD","A","2010",350366.0554,
"AUT","GDP","TOT","MLN_USD","A","2011",369420.341,
"AUT","GDP","TOT","MLN_USD","A","2012",386584.4823,
"AUT","GDP","TOT","MLN_USD","A","2013",402060.3922,
"AUT","GDP","TOT","MLN_USD","A","2014",407488.388,
"BEL","GDP","TOT","MLN_USD","A","1970",38122.9512,"E"
"BEL","GDP","TOT","MLN_USD","A","1971",41562.1329,"E"
"BEL","GDP","TOT","MLN_USD","A","1972",45640.3737,"E"
"BEL","GDP","TOT","MLN_USD","A","1973",51070.4586,"E"
"BEL","GDP","TOT","MLN_USD","A","1974",57995.5889,"E"
"BEL","GDP","TOT","MLN_USD","A","1975",62525.9286,"E"
"BEL","GDP","TOT","MLN_USD","A","1976",69686.3773,"E"
"BEL","GDP","TOT","MLN_USD","A","1977",74472.3975,"E"
"BEL","GDP","TOT","MLN_USD","A","1978",81966.3494,"E"
"BEL","GDP","TOT","MLN_USD","A","1979",90810.708,"E"
"BEL","GDP","TOT","MLN_USD","A","1980",103435.2326,"E"
"BEL","GDP","TOT","MLN_USD","A","1981",112776.3493,"E"
"BEL","GDP","TOT","MLN_USD","A","1982",120485.3324,"E"
"BEL","GDP","TOT","MLN_USD","A","1983",125633.0952,"E"
"BEL","GDP","TOT","MLN_USD","A","1984",133299.394,"E"
"BEL","GDP","TOT","MLN_USD","A","1985",139836.7378,"E"
"BEL","GDP","TOT","MLN_USD","A","1986",145258.4354,"E"
"BEL","GDP","TOT","MLN_USD","A","1987",152400.5089,"E"
"BEL","GDP","TOT","MLN_USD","A","1988",165186.1,"E"
"BEL","GDP","TOT","MLN_USD","A","1989",177561.9553,"E"
"BEL","GDP","TOT","MLN_USD","A","1990",189907.1573,"E"
"BEL","GDP","TOT","MLN_USD","A","1991",199825.2513,"E"
"BEL","GDP","TOT","MLN_USD","A","1992",207508.7271,"E"
"BEL","GDP","TOT","MLN_USD","A","1993",210402.4423,"E"
"BEL","GDP","TOT","MLN_USD","A","1994",221814.205,"E"
"BEL","GDP","TOT","MLN_USD","A","1995",231840.5887,
"BEL","GDP","TOT","MLN_USD","A","1996",236371.6272,
"BEL","GDP","TOT","MLN_USD","A","1997",247438.8406,
"BEL","GDP","TOT","MLN_USD","A","1998",253359.5773,
"BEL","GDP","TOT","MLN_USD","A","1999",265097.5693,
"BEL","GDP","TOT","MLN_USD","A","2000",289888.0284,
"BEL","GDP","TOT","MLN_USD","A","2001",300347.4567,
"BEL","GDP","TOT","MLN_USD","A","2002",317911.7445,
"BEL","GDP","TOT","MLN_USD","A","2003",322203.4595,
"BEL","GDP","TOT","MLN_USD","A","2004",333221.9745,
"BEL","GDP","TOT","MLN_USD","A","2005",346243.8585,
"BEL","GDP","TOT","MLN_USD","A","2006",369931.4467,
"BEL","GDP","TOT","MLN_USD","A","2007",388683.9939,
"BEL","GDP","TOT","MLN_USD","A","2008",405339.6516,
"BEL","GDP","TOT","MLN_USD","A","2009",406266.0115,
"BEL","GDP","TOT","MLN_USD","A","2010",427737.1678,
"BEL","GDP","TOT","MLN_USD","A","2011",451396.6058,
"BEL","GDP","TOT","MLN_USD","A","2012",466581.1958,
"BEL","GDP","TOT","MLN_USD","A","2013",481530.0358,
"BEL","GDP","TOT","MLN_USD","A","2014",487824.7452,
"CAN","GDP","TOT","MLN_USD","A","1970",98250.3827,"E"
"CAN","GDP","TOT","MLN_USD","A","1971",107490.2817,"E"
"CAN","GDP","TOT","MLN_USD","A","1972",118250.9606,"E"
"CAN","GDP","TOT","MLN_USD","A","1973",133369.6268,"E"
"CAN","GDP","TOT","MLN_USD","A","1974",150715.1664,"E"
"CAN","GDP","TOT","MLN_USD","A","1975",167675.4913,"E"
"CAN","GDP","TOT","MLN_USD","A","1976",186075.5774,"E"
"CAN","GDP","TOT","MLN_USD","A","1977",204451.8646,"E"
"CAN","GDP","TOT","MLN_USD","A","1978",227457.7222,"E"
"CAN","GDP","TOT","MLN_USD","A","1979",255605.5045,"E"
"CAN","GDP","TOT","MLN_USD","A","1980",284683.6688,"E"
"CAN","GDP","TOT","MLN_USD","A","1981",322166.3228,
"CAN","GDP","TOT","MLN_USD","A","1982",331818.7624,
"CAN","GDP","TOT","MLN_USD","A","1983",353771.0535,
"CAN","GDP","TOT","MLN_USD","A","1984",386734.7526,
"CAN","GDP","TOT","MLN_USD","A","1985",417784.0436,
"CAN","GDP","TOT","MLN_USD","A","1986",435582.2175,
"CAN","GDP","TOT","MLN_USD","A","1987",464751.864,
"CAN","GDP","TOT","MLN_USD","A","1988",503811.5519,
"CAN","GDP","TOT","MLN_USD","A","1989",535833.1352,
"CAN","GDP","TOT","MLN_USD","A","1990",556371.105,
"CAN","GDP","TOT","MLN_USD","A","1991",562700.9217,
"CAN","GDP","TOT","MLN_USD","A","1992",580445.1482,
"CAN","GDP","TOT","MLN_USD","A","1993",609749.8989,
"CAN","GDP","TOT","MLN_USD","A","1994",651085.187,
"CAN","GDP","TOT","MLN_USD","A","1995",682866.5218,
"CAN","GDP","TOT","MLN_USD","A","1996",707011.4525,
"CAN","GDP","TOT","MLN_USD","A","1997",749698.322,
"CAN","GDP","TOT","MLN_USD","A","1998",789195.0557,
"CAN","GDP","TOT","MLN_USD","A","1999",841313.8956,
"CAN","GDP","TOT","MLN_USD","A","2000",894658.3235,
"CAN","GDP","TOT","MLN_USD","A","2001",930496.0905,
"CAN","GDP","TOT","MLN_USD","A","2002",960640.8684,
"CAN","GDP","TOT","MLN_USD","A","2003",1014242.1226,
"CAN","GDP","TOT","MLN_USD","A","2004",1074841.2531,
"CAN","GDP","TOT","MLN_USD","A","2005",1162375.4251,
"CAN","GDP","TOT","MLN_USD","A","2006",1231890.404,
"CAN","GDP","TOT","MLN_USD","A","2007",1290073.7181,
"CAN","GDP","TOT","MLN_USD","A","2008",1333431.0518,
"CAN","GDP","TOT","MLN_USD","A","2009",1302683.6219,
"CAN","GDP","TOT","MLN_USD","A","2010",1363086.6993,
"CAN","GDP","TOT","MLN_USD","A","2011",1427541.549,
"CAN","GDP","TOT","MLN_USD","A","2012",1471330.525,
"CAN","GDP","TOT","MLN_USD","A","2013",1558018.9672,
"CAN","GDP","TOT","MLN_USD","A","2014",1601799.3693,
"CZE","GDP","TOT","MLN_USD","A","1990",131401.7296,"E"
"CZE","GDP","TOT","MLN_USD","A","1991",120005.2127,"E"
"CZE","GDP","TOT","MLN_USD","A","1992",122119.0582,"E"
"CZE","GDP","TOT","MLN_USD","A","1993",125101.9854,"E"
"CZE","GDP","TOT","MLN_USD","A","1994",131481.3814,"E"
"CZE","GDP","TOT","MLN_USD","A","1995",142574.2565,
"CZE","GDP","TOT","MLN_USD","A","1996",151480.2745,
"CZE","GDP","TOT","MLN_USD","A","1997",153455.9249,
"CZE","GDP","TOT","MLN_USD","A","1998",154099.0931,
"CZE","GDP","TOT","MLN_USD","A","1999",158241.6185,
"CZE","GDP","TOT","MLN_USD","A","2000",166977.7901,
"CZE","GDP","TOT","MLN_USD","A","2001",180326.0463,
"CZE","GDP","TOT","MLN_USD","A","2002",186790.727,
"CZE","GDP","TOT","MLN_USD","A","2003",199896.8461,
"CZE","GDP","TOT","MLN_USD","A","2004",213982.6548,
"CZE","GDP","TOT","MLN_USD","A","2005",227571.8241,
"CZE","GDP","TOT","MLN_USD","A","2006",249836.7203,
"CZE","GDP","TOT","MLN_USD","A","2007",274777.8545,
"CZE","GDP","TOT","MLN_USD","A","2008",281542.6561,
"CZE","GDP","TOT","MLN_USD","A","2009",282078.2452,
"CZE","GDP","TOT","MLN_USD","A","2010",283538.4376,
"CZE","GDP","TOT","MLN_USD","A","2011",300232.334,
"CZE","GDP","TOT","MLN_USD","A","2012",301952.8464,
"CZE","GDP","TOT","MLN_USD","A","2013",315886.2559,
"CZE","GDP","TOT","MLN_USD","A","2014",328242.1835,
"DNK","GDP","TOT","MLN_USD","A","1966",16488.177,"E"
"DNK","GDP","TOT","MLN_USD","A","1967",17618.8995,"E"
"DNK","GDP","TOT","MLN_USD","A","1968",19259.6247,"E"
"DNK","GDP","TOT","MLN_USD","A","1969",21651.4466,"E"
"DNK","GDP","TOT","MLN_USD","A","1970",21477.7646,"E"
"DNK","GDP","TOT","MLN_USD","A","1971",23245.8165,"E"
"DNK","GDP","TOT","MLN_USD","A","1972",25264.707,"E"
"DNK","GDP","TOT","MLN_USD","A","1973",27641.0697,"E"
"DNK","GDP","TOT","MLN_USD","A","1974",29878.2857,"E"
"DNK","GDP","TOT","MLN_USD","A","1975",32246.6921,"E"
"DNK","GDP","TOT","MLN_USD","A","1976",36089.501,"E"
"DNK","GDP","TOT","MLN_USD","A","1977",39086.5787,"E"
"DNK","GDP","TOT","MLN_USD","A","1978",42782.4187,"E"
"DNK","GDP","TOT","MLN_USD","A","1979",48143.9737,"E"
"DNK","GDP","TOT","MLN_USD","A","1980",52229.9643,"E"
"DNK","GDP","TOT","MLN_USD","A","1981",56599.8028,"E"
"DNK","GDP","TOT","MLN_USD","A","1982",62343.6235,"E"
"DNK","GDP","TOT","MLN_USD","A","1983",66523.7194,"E"
"DNK","GDP","TOT","MLN_USD","A","1984",71753.5607,"E"
"DNK","GDP","TOT","MLN_USD","A","1985",77029.466,"E"
"DNK","GDP","TOT","MLN_USD","A","1986",82472.9241,"E"
"DNK","GDP","TOT","MLN_USD","A","1987",84822.2721,"E"
"DNK","GDP","TOT","MLN_USD","A","1988",87666.5707,"E"
"DNK","GDP","TOT","MLN_USD","A","1989",91596.8335,"E"
"DNK","GDP","TOT","MLN_USD","A","1990",96511.9766,"E"
"DNK","GDP","TOT","MLN_USD","A","1991",101021.2333,"E"
"DNK","GDP","TOT","MLN_USD","A","1992",105365.1894,"E"
"DNK","GDP","TOT","MLN_USD","A","1993",107775.444,"E"
"DNK","GDP","TOT","MLN_USD","A","1994",116150.8004,"E"
"DNK","GDP","TOT","MLN_USD","A","1995",122207.8112,
"DNK","GDP","TOT","MLN_USD","A","1996",128692.4431,
"DNK","GDP","TOT","MLN_USD","A","1997",135731.8799,
"DNK","GDP","TOT","MLN_USD","A","1998",141138.9114,
"DNK","GDP","TOT","MLN_USD","A","1999",146583.6586,
"DNK","GDP","TOT","MLN_USD","A","2000",157829.944,
"DNK","GDP","TOT","MLN_USD","A","2001",162088.1699,
"DNK","GDP","TOT","MLN_USD","A","2002",169867.0097,
"DNK","GDP","TOT","MLN_USD","A","2003",168557.1829,
"DNK","GDP","TOT","MLN_USD","A","2004",179126.2236,
"DNK","GDP","TOT","MLN_USD","A","2005",184694.0341,
"DNK","GDP","TOT","MLN_USD","A","2006",202084.7658,
"DNK","GDP","TOT","MLN_USD","A","2007",211196.5153,
"DNK","GDP","TOT","MLN_USD","A","2008",224349.5199,
"DNK","GDP","TOT","MLN_USD","A","2009",218781.5421,
"DNK","GDP","TOT","MLN_USD","A","2010",232091.725,
"DNK","GDP","TOT","MLN_USD","A","2011",241284.0729,
"DNK","GDP","TOT","MLN_USD","A","2012",247406.5386,
"DNK","GDP","TOT","MLN_USD","A","2013",256496.3376,
"DNK","GDP","TOT","MLN_USD","A","2014",259576.5482,
"FIN","GDP","TOT","MLN_USD","A","1970",15429.4367,"E"
"FIN","GDP","TOT","MLN_USD","A","1971",16595.0224,"E"
"FIN","GDP","TOT","MLN_USD","A","1972",18652.7375,"E"
"FIN","GDP","TOT","MLN_USD","A","1973",21041.3941,"E"
"FIN","GDP","TOT","MLN_USD","A","1974",23673.7433,"E"
"FIN","GDP","TOT","MLN_USD","A","1975",26333.1288,"E"
"FIN","GDP","TOT","MLN_USD","A","1976",27874.2029,"E"
"FIN","GDP","TOT","MLN_USD","A","1977",29674.1336,"E"
"FIN","GDP","TOT","MLN_USD","A","1978",32684.8658,"E"
"FIN","GDP","TOT","MLN_USD","A","1979",37903.2671,"E"
"FIN","GDP","TOT","MLN_USD","A","1980",43548.4266,
"FIN","GDP","TOT","MLN_USD","A","1981",48230.7102,
"FIN","GDP","TOT","MLN_USD","A","1982",52804.2478,
"FIN","GDP","TOT","MLN_USD","A","1983",56602.2752,
"FIN","GDP","TOT","MLN_USD","A","1984",60494.4799,
"FIN","GDP","TOT","MLN_USD","A","1985",64638.0288,
"FIN","GDP","TOT","MLN_USD","A","1986",67739.8561,
"FIN","GDP","TOT","MLN_USD","A","1987",71940.5363,
"FIN","GDP","TOT","MLN_USD","A","1988",78338.3193,
"FIN","GDP","TOT","MLN_USD","A","1989",85524.7101,
"FIN","GDP","TOT","MLN_USD","A","1990",89287.7448,
"FIN","GDP","TOT","MLN_USD","A","1991",86803.0675,
"FIN","GDP","TOT","MLN_USD","A","1992",85830.122,
"FIN","GDP","TOT","MLN_USD","A","1993",87226.8292,
"FIN","GDP","TOT","MLN_USD","A","1994",92592.3491,
"FIN","GDP","TOT","MLN_USD","A","1995",98500.2543,
"FIN","GDP","TOT","MLN_USD","A","1996",101558.349,
"FIN","GDP","TOT","MLN_USD","A","1997",110879.5959,
"FIN","GDP","TOT","MLN_USD","A","1998",119909.0196,
"FIN","GDP","TOT","MLN_USD","A","1999",126563.2475,
"FIN","GDP","TOT","MLN_USD","A","2000",136992.3166,
"FIN","GDP","TOT","MLN_USD","A","2001",142887.8648,
"FIN","GDP","TOT","MLN_USD","A","2002",147807.4221,
"FIN","GDP","TOT","MLN_USD","A","2003",150218.88,
"FIN","GDP","TOT","MLN_USD","A","2004",162514.0152,
"FIN","GDP","TOT","MLN_USD","A","2005",168216.9418,
"FIN","GDP","TOT","MLN_USD","A","2006",181698.1548,
"FIN","GDP","TOT","MLN_USD","A","2007",198354.1627,
"FIN","GDP","TOT","MLN_USD","A","2008",211099.5349,
"FIN","GDP","TOT","MLN_USD","A","2009",200391.8827,
"FIN","GDP","TOT","MLN_USD","A","2010",205539.4436,
"FIN","GDP","TOT","MLN_USD","A","2011",216885.2399,
"FIN","GDP","TOT","MLN_USD","A","2012",218928.0229,
"FIN","GDP","TOT","MLN_USD","A","2013",222082.4859,
"FIN","GDP","TOT","MLN_USD","A","2014",222151.9914,
"FRA","GDP","TOT","MLN_USD","A","1960",84497.2084,
"FRA","GDP","TOT","MLN_USD","A","1961",89464.5362,
"FRA","GDP","TOT","MLN_USD","A","1962",97994.0004,
"FRA","GDP","TOT","MLN_USD","A","1963",104751.941,
"FRA","GDP","TOT","MLN_USD","A","1964",113563.1748,
"FRA","GDP","TOT","MLN_USD","A","1965",122721.2577,
"FRA","GDP","TOT","MLN_USD","A","1966",133766.8769,
"FRA","GDP","TOT","MLN_USD","A","1967",144207.7505,
"FRA","GDP","TOT","MLN_USD","A","1968",158251.8546,
"FRA","GDP","TOT","MLN_USD","A","1969",179672.8734,
"FRA","GDP","TOT","MLN_USD","A","1970",191572.1797,
"FRA","GDP","TOT","MLN_USD","A","1971",212060.5398,
"FRA","GDP","TOT","MLN_USD","A","1972",231288.947,
"FRA","GDP","TOT","MLN_USD","A","1973",259265.4449,
"FRA","GDP","TOT","MLN_USD","A","1974",294680.5649,
"FRA","GDP","TOT","MLN_USD","A","1975",318816.6629,
"FRA","GDP","TOT","MLN_USD","A","1976",350825.8312,
"FRA","GDP","TOT","MLN_USD","A","1977",385446.8122,
"FRA","GDP","TOT","MLN_USD","A","1978",428923.0611,
"FRA","GDP","TOT","MLN_USD","A","1979",480860.6975,
"FRA","GDP","TOT","MLN_USD","A","1980",532553.0097,
"FRA","GDP","TOT","MLN_USD","A","1981",588548.873,
"FRA","GDP","TOT","MLN_USD","A","1982",640740.7617,
"FRA","GDP","TOT","MLN_USD","A","1983",674406.9901,
"FRA","GDP","TOT","MLN_USD","A","1984",708982.4781,
"FRA","GDP","TOT","MLN_USD","A","1985",743543.9168,
"FRA","GDP","TOT","MLN_USD","A","1986",776381.0879,
"FRA","GDP","TOT","MLN_USD","A","1987",816709.2151,
"FRA","GDP","TOT","MLN_USD","A","1988",885317.6,
"FRA","GDP","TOT","MLN_USD","A","1989",959777.2824,
"FRA","GDP","TOT","MLN_USD","A","1990",1024283.5312,
"FRA","GDP","TOT","MLN_USD","A","1991",1069374.5939,
"FRA","GDP","TOT","MLN_USD","A","1992",1111247.9561,
"FRA","GDP","TOT","MLN_USD","A","1993",1130717.3765,
"FRA","GDP","TOT","MLN_USD","A","1994",1181864.6021,
"FRA","GDP","TOT","MLN_USD","A","1995",1231671.322,
"FRA","GDP","TOT","MLN_USD","A","1996",1272041.5399,
"FRA","GDP","TOT","MLN_USD","A","1997",1332421.0431,
"FRA","GDP","TOT","MLN_USD","A","1998",1403610.3057,
"FRA","GDP","TOT","MLN_USD","A","1999",1467027.8526,
"FRA","GDP","TOT","MLN_USD","A","2000",1582030.8938,
"FRA","GDP","TOT","MLN_USD","A","2001",1682887.0409,
"FRA","GDP","TOT","MLN_USD","A","2002",1761669.8187,
"FRA","GDP","TOT","MLN_USD","A","2003",1748671.3911,
"FRA","GDP","TOT","MLN_USD","A","2004",1820209.3444,
"FRA","GDP","TOT","MLN_USD","A","2005",1919108.7919,
"FRA","GDP","TOT","MLN_USD","A","2006",2052872.6369,
"FRA","GDP","TOT","MLN_USD","A","2007",2178753.481,
"FRA","GDP","TOT","MLN_USD","A","2008",2262255.6223,
"FRA","GDP","TOT","MLN_USD","A","2009",2251640.8369,
"FRA","GDP","TOT","MLN_USD","A","2010",2333922.188,
"FRA","GDP","TOT","MLN_USD","A","2011",2438940,
"FRA","GDP","TOT","MLN_USD","A","2012",2459767.2753,
"FRA","GDP","TOT","MLN_USD","A","2013",2584912.5133,
"FRA","GDP","TOT","MLN_USD","A","2014",2604192.554,
"DEU","GDP","TOT","MLN_USD","A","1970",308087.3877,"E"
"DEU","GDP","TOT","MLN_USD","A","1971",333872.6677,"E"
"DEU","GDP","TOT","MLN_USD","A","1972",363305.9902,"E"
"DEU","GDP","TOT","MLN_USD","A","1973",401378.7125,"E"
"DEU","GDP","TOT","MLN_USD","A","1974",441328.2859,"E"
"DEU","GDP","TOT","MLN_USD","A","1975",478022.1415,"E"
"DEU","GDP","TOT","MLN_USD","A","1976",529217.6434,"E"
"DEU","GDP","TOT","MLN_USD","A","1977",580857.7111,"E"
"DEU","GDP","TOT","MLN_USD","A","1978",640343.3521,"E"
"DEU","GDP","TOT","MLN_USD","A","1979",721980.1552,"E"
"DEU","GDP","TOT","MLN_USD","A","1980",798180.9709,"E"
"DEU","GDP","TOT","MLN_USD","A","1981",877319.7738,"E"
"DEU","GDP","TOT","MLN_USD","A","1982",928067.4949,"E"
"DEU","GDP","TOT","MLN_USD","A","1983",979880.2194,"E"
"DEU","GDP","TOT","MLN_USD","A","1984",1043291.6983,"E"
"DEU","GDP","TOT","MLN_USD","A","1985",1101737.2393,"E"
"DEU","GDP","TOT","MLN_USD","A","1986",1149675.0724,"E"
"DEU","GDP","TOT","MLN_USD","A","1987",1195538.1412,"E"
"DEU","GDP","TOT","MLN_USD","A","1988",1283265.8452,"E"
"DEU","GDP","TOT","MLN_USD","A","1989",1385106.7216,"E"
"DEU","GDP","TOT","MLN_USD","A","1990",1511823.9535,"E"
"DEU","GDP","TOT","MLN_USD","A","1991",1641943.6733,
"DEU","GDP","TOT","MLN_USD","A","1992",1711680.499,
"DEU","GDP","TOT","MLN_USD","A","1993",1735649.957,
"DEU","GDP","TOT","MLN_USD","A","1994",1816145.9444,
"DEU","GDP","TOT","MLN_USD","A","1995",1886241.1656,
"DEU","GDP","TOT","MLN_USD","A","1996",1937762.6259,
"DEU","GDP","TOT","MLN_USD","A","1997",1983916.8887,
"DEU","GDP","TOT","MLN_USD","A","1998",2040614.8614,
"DEU","GDP","TOT","MLN_USD","A","1999",2118045.3964,
"DEU","GDP","TOT","MLN_USD","A","2000",2189333.8314,
"DEU","GDP","TOT","MLN_USD","A","2001",2283161.8141,
"DEU","GDP","TOT","MLN_USD","A","2002",2345633.8147,
"DEU","GDP","TOT","MLN_USD","A","2003",2423404.786,
"DEU","GDP","TOT","MLN_USD","A","2004",2532829.2031,
"DEU","GDP","TOT","MLN_USD","A","2005",2654199.1864,
"DEU","GDP","TOT","MLN_USD","A","2006",2857667.954,
"DEU","GDP","TOT","MLN_USD","A","2007",3025575.4054,
"DEU","GDP","TOT","MLN_USD","A","2008",3156209.9545,
"DEU","GDP","TOT","MLN_USD","A","2009",3039630.1848,
"DEU","GDP","TOT","MLN_USD","A","2010",3241595.3205,
"DEU","GDP","TOT","MLN_USD","A","2011",3447160.2449,
"DEU","GDP","TOT","MLN_USD","A","2012",3506572.8384,
"DEU","GDP","TOT","MLN_USD","A","2013",3629020.9746,
"DEU","GDP","TOT","MLN_USD","A","2014",3757093.3733,
"GRC","GDP","TOT","MLN_USD","A","1960",6847.8661,"E"
"GRC","GDP","TOT","MLN_USD","A","1961",10059.6509,"E"
"GRC","GDP","TOT","MLN_USD","A","1962",10327.582,"E"
"GRC","GDP","TOT","MLN_USD","A","1963",11720.0603,"E"
"GRC","GDP","TOT","MLN_USD","A","1964",13052.8407,"E"
"GRC","GDP","TOT","MLN_USD","A","1965",14862.2163,"E"
"GRC","GDP","TOT","MLN_USD","A","1966",16379.7353,"E"
"GRC","GDP","TOT","MLN_USD","A","1967",17805.3338,"E"
"GRC","GDP","TOT","MLN_USD","A","1968",20016.1566,"E"
"GRC","GDP","TOT","MLN_USD","A","1969",23485.9072,"E"
"GRC","GDP","TOT","MLN_USD","A","1970",27499.8064,"E"
